"sample_id","T cells","CD8 T cells","Cytotoxic lymphocytes","B lineage","NK cells","Monocytic lineage","Myeloid dendritic cells","Neutrophils","Endothelial cells","Fibroblasts","ssGSEA_ALLOGRAFT_REJECTION","ssGSEA_COMPLEMENT","ssGSEA_IL6_JAK_STAT3_SIGNALING","ssGSEA_IL2_STAT5_SIGNALING","ssGSEA_INFLAMMATORY_RESPONSE","ssGSEA_INTERFERON_ALPHA_RESPONSE","ssGSEA_INTERFERON_GAMMA_RESPONSE","ssGSEA_TNFA_SIGNALING_VIA_NFKB","ssGSEA_TGF_BETA_SIGNALING","risk_score","rewiring_magnitude","group"
"TCGA-50-6673",1.93856135414952,0.370387504282089,0.657902505962878,3.8737148698055,0.0827727222215762,3.60024836364771,2.95621022155639,2.64600442138052,3.57173355500338,6.67787182732607,2.07167120838874,2.19677036683698,2.17299185128298,2.22230557503332,2.13457051122135,2.38524052024476,2.29253501480407,2.42605999067017,2.49954830471523,0.07861363,2501.765,"High"
"TCGA-50-7109",2.40157482968893,1.54379280553588,1.80149054417179,3.92243835151449,0.721149448140742,3.49462356098468,1.56072453269444,2.56360216103841,3.35070310865421,6.70718453081696,2.10837768400473,2.09691381022691,2.1437525888924,2.15582165807684,2.01043347604873,2.39529418079472,2.31222636962146,2.31196028722693,2.47091153812146,0.0376603,234.76376,"High"
"TCGA-50-8457",2.79383088569108,2.03143048681848,1.61875290946647,5.56508403064944,0.469690993668313,3.6409802634065,3.19941894100272,2.16963677304899,3.47971738441882,6.26949446739382,2.17065531538038,2.16700613388892,2.18527670999987,2.22438545072545,2.10553866620479,2.41562909864301,2.34382840151193,2.39739709498075,2.49188592570398,0.021550402,261.768,"High"
"TCGA-50-8459",2.51210784371734,1.26098913878607,1.30538156551649,4.91902908304229,0.422293772193745,4.37027296670981,4.07892914296657,2.1824588277406,3.18734937609443,9.01013425289377,2.18549384405412,2.23662363750646,2.22740799249882,2.26824584817615,2.16385882123084,2.43426106488861,2.36385205221592,2.41954540768214,2.53150147203843,0.053246647,400.1644,"High"
"TCGA-50-8460",2.57605226244335,1.40217642497948,1.38604033521877,4.62683365310195,0.231476617615361,3.18091116526927,4.41079647922945,2.36886529179807,3.49368837129723,5.9449147754705,2.14711002169873,2.16518328508407,2.21693556124974,2.21711862706203,2.03837222979649,2.37578214495976,2.30121438071736,2.32517591003255,2.4144022246647,0.026901633,242.57877,"High"
"TCGA-53-7624",2.26733275283479,1.74450557862861,1.58805158708177,3.06769015561691,0.852458939973838,3.88490927682281,1.28227337303109,2.13593817575593,2.1066964958479,5.85095486245723,2.01922905821227,2.10245982648643,2.09985985418163,2.09248985256722,1.96997933387677,2.54893546866643,2.39003983537051,2.35055055692642,2.44461668385853,0.68078434,287.49573,"High"
"TCGA-53-7626",3.2457941261426,2.23290630100683,2.35746095484041,5.26902816609899,1.07270272513307,4.46585297785402,4.11514074780591,3.25378901272612,4.12704393637945,6.49308839274392,2.24007193573127,2.20878571024364,2.29418320179725,2.25800372192052,2.21676028010278,2.47298755956261,2.41405594161431,2.51107758121539,2.53351419080215,0.06599692,168.53741,"Low"
"TCGA-53-7813",2.03413178517508,2.06915220186942,1.24561866264586,4.00415996725468,0.295355982634963,2.50320238839006,1.10256605165058,2.04742978142434,1.83318900522964,4.93992831020132,2.05851079224271,2.08845672753674,2.12719913262479,2.1067599314744,1.95735283335254,2.45913957722433,2.34914723211863,2.29098762693041,2.46655583320207,0.08996439,174.07245,"Low"
"TCGA-53-A4EZ",1.67175886154827,0.922121714723118,1.09532761656931,3.56743205755212,0.324855233758392,2.98647001915978,2.9196072136815,2.4356128764206,2.0766466473521,4.67312391188875,1.92567810604314,2.03656963151902,1.97149587907517,2.08686368199798,1.84445346399193,2.32384321864316,2.17875844383133,2.18045790191536,2.31688209406315,0.05646757,275.2448,"High"
"TCGA-55-1592",1.92573950222153,0.842375488206288,1.03651590947646,3.40626864325454,0.26180183231403,4.19133379860516,2.54303186679094,2.5102741731964,3.22592412384637,5.88598775023512,2.01627540233191,2.13817941020843,2.14019311042017,2.12895899632578,2.04973733112448,2.3922114380611,2.28021712855522,2.35116742847053,2.4346303955123,0.13071346,264.06827,"High"
